datetime,location,volume,hour
2025-03-18 20:45:00,Brooklyn,38,2025-03-18 20:00:00
2025-03-18 21:00:00,Brooklyn,35,2025-03-18 21:00:00
2025-03-18 21:15:00,Brooklyn,35,2025-03-18 21:00:00
2025-03-18 21:30:00,Brooklyn,32,2025-03-18 21:00:00
2025-03-18 21:45:00,Brooklyn,29,2025-03-18 21:00:00
2016-01-16 21:45:00,Queens,120,2016-01-16 21:00:00
2016-01-16 22:00:00,Queens,88,2016-01-16 22:00:00
2016-01-16 22:15:00,Queens,113,2016-01-16 22:00:00
2016-01-16 22:30:00,Queens,110,2016-01-16 22:00:00
2016-01-16 22:45:00,Queens,100,2016-01-16 22:00:00
2016-01-16 23:00:00,Queens,86,2016-01-16 23:00:00
2016-01-16 23:15:00,Queens,89,2016-01-16 23:00:00
2016-01-16 23:30:00,Queens,86,2016-01-16 23:00:00
2016-01-16 23:45:00,Queens,81,2016-01-16 23:00:00
2016-01-17 00:00:00,Queens,58,2016-01-17 00:00:00
2016-01-17 00:15:00,Queens,64,2016-01-17 00:00:00
2016-01-17 00:30:00,Queens,67,2016-01-17 00:00:00
2016-01-17 00:45:00,Queens,52,2016-01-17 00:00:00
2016-01-17 01:00:00,Queens,66,2016-01-17 01:00:00
2016-01-17 01:15:00,Queens,58,2016-01-17 01:00:00
2016-01-17 01:30:00,Queens,57,2016-01-17 01:00:00
2016-01-17 01:45:00,Queens,46,2016-01-17 01:00:00
2016-01-17 02:00:00,Queens,44,2016-01-17 02:00:00
2016-01-17 02:15:00,Queens,25,2016-01-17 02:00:00
2016-01-17 02:30:00,Queens,32,2016-01-17 02:00:00
2016-01-17 02:45:00,Queens,33,2016-01-17 02:00:00
2016-01-17 03:00:00,Queens,37,2016-01-17 03:00:00
2016-01-17 03:15:00,Queens,29,2016-01-17 03:00:00
2016-01-17 03:30:00,Queens,29,2016-01-17 03:00:00
2016-01-17 03:45:00,Queens,32,2016-01-17 03:00:00
2016-01-17 04:00:00,Queens,15,2016-01-17 04:00:00
2016-01-17 04:15:00,Queens,24,2016-01-17 04:00:00
2016-01-17 04:30:00,Queens,16,2016-01-17 04:00:00
2016-01-17 04:45:00,Queens,35,2016-01-17 04:00:00
2016-01-17 05:00:00,Queens,19,2016-01-17 05:00:00
2016-01-17 05:15:00,Queens,16,2016-01-17 05:00:00
2016-01-17 05:30:00,Queens,18,2016-01-17 05:00:00
2016-01-17 05:45:00,Queens,25,2016-01-17 05:00:00
2016-01-17 06:00:00,Queens,25,2016-01-17 06:00:00
2016-01-17 06:15:00,Queens,39,2016-01-17 06:00:00
2016-01-17 06:30:00,Queens,31,2016-01-17 06:00:00
2016-01-17 06:45:00,Queens,61,2016-01-17 06:00:00
2016-01-17 07:00:00,Queens,47,2016-01-17 07:00:00
2016-01-17 07:15:00,Queens,64,2016-01-17 07:00:00
2016-01-17 07:30:00,Queens,79,2016-01-17 07:00:00
2016-01-17 07:45:00,Queens,88,2016-01-17 07:00:00
2016-01-17 08:00:00,Queens,86,2016-01-17 08:00:00
2016-01-17 08:15:00,Queens,75,2016-01-17 08:00:00
2016-01-17 08:30:00,Queens,113,2016-01-17 08:00:00
2016-01-17 08:45:00,Queens,119,2016-01-17 08:00:00
2016-01-17 09:00:00,Queens,140,2016-01-17 09:00:00
2016-01-17 09:15:00,Queens,124,2016-01-17 09:00:00
2016-01-17 09:30:00,Queens,151,2016-01-17 09:00:00
2016-01-17 09:45:00,Queens,144,2016-01-17 09:00:00
2016-01-17 10:00:00,Queens,143,2016-01-17 10:00:00
2016-01-17 10:15:00,Queens,138,2016-01-17 10:00:00
2016-01-17 10:30:00,Queens,165,2016-01-17 10:00:00
2016-01-17 10:45:00,Queens,175,2016-01-17 10:00:00
2016-01-17 11:00:00,Queens,149,2016-01-17 11:00:00
2016-01-17 11:15:00,Queens,145,2016-01-17 11:00:00
2016-01-17 11:30:00,Queens,162,2016-01-17 11:00:00
2016-01-17 11:45:00,Queens,168,2016-01-17 11:00:00
2016-01-17 12:00:00,Queens,215,2016-01-17 12:00:00
2016-01-17 12:15:00,Queens,209,2016-01-17 12:00:00
2016-01-17 12:30:00,Queens,223,2016-01-17 12:00:00
2016-01-17 12:45:00,Queens,205,2016-01-17 12:00:00
2016-01-17 13:00:00,Queens,174,2016-01-17 13:00:00
2016-01-17 13:15:00,Queens,210,2016-01-17 13:00:00
2016-01-17 13:30:00,Queens,239,2016-01-17 13:00:00
2016-01-17 13:45:00,Queens,241,2016-01-17 13:00:00
2016-01-17 14:00:00,Queens,210,2016-01-17 14:00:00
2016-01-17 14:15:00,Queens,181,2016-01-17 14:00:00
2016-01-17 14:30:00,Queens,222,2016-01-17 14:00:00
2016-01-17 14:45:00,Queens,223,2016-01-17 14:00:00
2016-01-17 15:00:00,Queens,228,2016-01-17 15:00:00
2016-01-17 15:15:00,Queens,234,2016-01-17 15:00:00
2016-01-17 15:30:00,Queens,193,2016-01-17 15:00:00
2016-01-17 15:45:00,Queens,221,2016-01-17 15:00:00
2016-01-17 16:00:00,Queens,229,2016-01-17 16:00:00
2016-01-17 16:15:00,Queens,202,2016-01-17 16:00:00
2016-01-17 16:30:00,Queens,217,2016-01-17 16:00:00
2016-01-17 16:45:00,Queens,201,2016-01-17 16:00:00
2016-01-17 17:00:00,Queens,216,2016-01-17 17:00:00
2016-01-17 17:15:00,Queens,190,2016-01-17 17:00:00
2016-01-17 17:30:00,Queens,195,2016-01-17 17:00:00
2016-01-17 17:45:00,Queens,212,2016-01-17 17:00:00
2016-01-17 18:00:00,Queens,177,2016-01-17 18:00:00
2016-01-17 18:15:00,Queens,202,2016-01-17 18:00:00
2016-01-17 18:30:00,Queens,202,2016-01-17 18:00:00
2016-01-17 18:45:00,Queens,201,2016-01-17 18:00:00
2016-01-17 19:00:00,Queens,170,2016-01-17 19:00:00
2016-01-17 19:15:00,Queens,198,2016-01-17 19:00:00
2016-01-17 19:30:00,Queens,144,2016-01-17 19:00:00
2016-01-17 19:45:00,Queens,160,2016-01-17 19:00:00
2016-01-17 20:00:00,Queens,156,2016-01-17 20:00:00
2016-01-17 20:15:00,Queens,146,2016-01-17 20:00:00
2016-01-17 20:30:00,Queens,134,2016-01-17 20:00:00
2016-01-17 20:45:00,Queens,104,2016-01-17 20:00:00
2016-01-17 21:00:00,Queens,122,2016-01-17 21:00:00
2016-01-17 21:15:00,Queens,118,2016-01-17 21:00:00
2016-01-17 21:30:00,Queens,120,2016-01-17 21:00:00
2016-01-17 21:45:00,Queens,90,2016-01-17 21:00:00
2016-01-17 22:00:00,Queens,96,2016-01-17 22:00:00
2016-01-17 22:15:00,Queens,74,2016-01-17 22:00:00
2016-01-17 22:30:00,Queens,73,2016-01-17 22:00:00
2016-01-17 22:45:00,Queens,57,2016-01-17 22:00:00
2016-01-17 23:00:00,Queens,51,2016-01-17 23:00:00
2016-01-17 23:15:00,Queens,45,2016-01-17 23:00:00
2016-01-17 23:30:00,Queens,53,2016-01-17 23:00:00
2016-01-17 23:45:00,Queens,38,2016-01-17 23:00:00
2016-05-19 03:15:00,Queens,17,2016-05-19 03:00:00
2016-05-19 03:30:00,Queens,22,2016-05-19 03:00:00
2016-05-19 03:45:00,Queens,17,2016-05-19 03:00:00
2016-05-19 04:00:00,Queens,25,2016-05-19 04:00:00
2016-05-19 04:15:00,Queens,32,2016-05-19 04:00:00
2016-05-19 04:30:00,Queens,28,2016-05-19 04:00:00
2016-05-19 04:45:00,Queens,21,2016-05-19 04:00:00
2016-05-19 05:00:00,Queens,41,2016-05-19 05:00:00
2016-05-19 05:15:00,Queens,32,2016-05-19 05:00:00
2016-05-19 05:30:00,Queens,52,2016-05-19 05:00:00
2016-05-19 05:45:00,Queens,50,2016-05-19 05:00:00
2016-05-19 06:00:00,Queens,82,2016-05-19 06:00:00
2016-05-19 06:15:00,Queens,70,2016-05-19 06:00:00
2016-05-19 06:30:00,Queens,91,2016-05-19 06:00:00
2016-05-19 06:45:00,Queens,96,2016-05-19 06:00:00
2016-05-19 07:00:00,Queens,137,2016-05-19 07:00:00
2016-05-19 07:15:00,Queens,117,2016-05-19 07:00:00
2016-05-19 07:30:00,Queens,160,2016-05-19 07:00:00
2016-05-19 07:45:00,Queens,202,2016-05-19 07:00:00
2016-05-19 08:00:00,Queens,191,2016-05-19 08:00:00
2016-05-19 08:15:00,Queens,158,2016-05-19 08:00:00
2016-05-19 08:30:00,Queens,161,2016-05-19 08:00:00
2016-05-19 08:45:00,Queens,135,2016-05-19 08:00:00
2016-05-19 09:00:00,Queens,148,2016-05-19 09:00:00
2016-05-19 09:15:00,Queens,122,2016-05-19 09:00:00
2016-05-19 09:30:00,Queens,149,2016-05-19 09:00:00
2016-05-19 09:45:00,Queens,131,2016-05-19 09:00:00
2016-05-19 10:00:00,Queens,160,2016-05-19 10:00:00
2016-05-19 10:15:00,Queens,129,2016-05-19 10:00:00
2016-05-19 10:30:00,Queens,140,2016-05-19 10:00:00
2016-05-19 10:45:00,Queens,162,2016-05-19 10:00:00
2016-05-19 11:00:00,Queens,160,2016-05-19 11:00:00
2016-05-19 11:15:00,Queens,135,2016-05-19 11:00:00
2016-05-19 11:30:00,Queens,137,2016-05-19 11:00:00
2016-05-19 11:45:00,Queens,145,2016-05-19 11:00:00
2016-05-19 12:00:00,Queens,174,2016-05-19 12:00:00
2016-05-19 12:15:00,Queens,139,2016-05-19 12:00:00
2016-05-19 12:30:00,Queens,162,2016-05-19 12:00:00
2016-05-19 12:45:00,Queens,159,2016-05-19 12:00:00
2016-05-19 13:00:00,Queens,172,2016-05-19 13:00:00
2016-05-19 13:15:00,Queens,174,2016-05-19 13:00:00
2016-05-19 13:30:00,Queens,187,2016-05-19 13:00:00
2016-05-19 13:45:00,Queens,170,2016-05-19 13:00:00
2016-05-19 14:00:00,Queens,221,2016-05-19 14:00:00
2016-05-19 14:15:00,Queens,225,2016-05-19 14:00:00
2016-05-19 14:30:00,Queens,326,2016-05-19 14:00:00
2016-05-19 14:45:00,Queens,360,2016-05-19 14:00:00
2016-05-19 15:00:00,Queens,380,2016-05-19 15:00:00
2016-05-19 15:15:00,Queens,360,2016-05-19 15:00:00
2016-05-19 15:30:00,Queens,470,2016-05-19 15:00:00
2016-05-19 15:45:00,Queens,340,2016-05-19 15:00:00
2016-05-19 16:00:00,Queens,441,2016-05-19 16:00:00
2016-05-19 16:15:00,Queens,403,2016-05-19 16:00:00
2016-05-19 16:30:00,Queens,405,2016-05-19 16:00:00
2016-05-19 16:45:00,Queens,433,2016-05-19 16:00:00
2016-05-19 17:00:00,Queens,513,2016-05-19 17:00:00
2016-05-19 17:15:00,Queens,495,2016-05-19 17:00:00
2016-05-19 17:30:00,Queens,502,2016-05-19 17:00:00
2016-05-19 17:45:00,Queens,509,2016-05-19 17:00:00
2016-05-19 18:00:00,Queens,556,2016-05-19 18:00:00
2016-05-19 18:15:00,Queens,449,2016-05-19 18:00:00
2016-05-19 18:30:00,Queens,536,2016-05-19 18:00:00
2016-05-19 18:45:00,Queens,473,2016-05-19 18:00:00
2016-05-19 19:00:00,Queens,404,2016-05-19 19:00:00
2016-05-19 19:15:00,Queens,245,2016-05-19 19:00:00
2016-05-19 19:30:00,Queens,208,2016-05-19 19:00:00
2016-05-19 19:45:00,Queens,208,2016-05-19 19:00:00
2016-05-19 20:00:00,Queens,180,2016-05-19 20:00:00
2016-05-19 20:15:00,Queens,178,2016-05-19 20:00:00
2016-05-19 20:30:00,Queens,164,2016-05-19 20:00:00
2016-05-19 20:45:00,Queens,131,2016-05-19 20:00:00
2016-05-19 21:00:00,Queens,125,2016-05-19 21:00:00
2016-05-19 21:15:00,Queens,143,2016-05-19 21:00:00
2016-05-19 21:30:00,Queens,148,2016-05-19 21:00:00
2016-05-19 21:45:00,Queens,111,2016-05-19 21:00:00
2016-05-19 22:00:00,Queens,124,2016-05-19 22:00:00
2016-05-19 22:15:00,Queens,84,2016-05-19 22:00:00
2016-05-19 22:30:00,Queens,80,2016-05-19 22:00:00
2016-05-19 22:45:00,Queens,74,2016-05-19 22:00:00
2016-05-19 23:00:00,Queens,74,2016-05-19 23:00:00
2016-05-19 23:15:00,Queens,56,2016-05-19 23:00:00
2016-05-19 23:30:00,Queens,88,2016-05-19 23:00:00
2016-05-19 23:45:00,Queens,52,2016-05-19 23:00:00
2016-05-20 00:00:00,Queens,60,2016-05-20 00:00:00
2016-05-20 00:15:00,Queens,43,2016-05-20 00:00:00
2016-05-20 00:30:00,Queens,40,2016-05-20 00:00:00
2016-05-20 00:45:00,Queens,38,2016-05-20 00:00:00
2016-05-20 01:00:00,Queens,30,2016-05-20 01:00:00
2016-05-20 01:15:00,Queens,32,2016-05-20 01:00:00
2016-05-20 01:30:00,Queens,25,2016-05-20 01:00:00
2016-05-20 01:45:00,Queens,34,2016-05-20 01:00:00
2016-05-20 02:00:00,Queens,21,2016-05-20 02:00:00
2016-05-20 02:15:00,Queens,19,2016-05-20 02:00:00
2016-05-20 02:30:00,Queens,25,2016-05-20 02:00:00
2016-05-20 02:45:00,Queens,23,2016-05-20 02:00:00
2016-05-20 03:00:00,Queens,24,2016-05-20 03:00:00
2016-05-20 03:15:00,Queens,22,2016-05-20 03:00:00
2016-05-20 03:30:00,Queens,28,2016-05-20 03:00:00
2016-05-20 03:45:00,Queens,20,2016-05-20 03:00:00
2016-05-20 04:00:00,Queens,18,2016-05-20 04:00:00
2016-05-20 04:15:00,Queens,31,2016-05-20 04:00:00
2016-05-20 04:30:00,Queens,31,2016-05-20 04:00:00
2016-05-20 04:45:00,Queens,32,2016-05-20 04:00:00
2016-05-20 05:00:00,Queens,46,2016-05-20 05:00:00
2016-05-20 05:15:00,Queens,41,2016-05-20 05:00:00
2013-04-18 01:30:00,Queens,59,2013-04-18 01:00:00
2013-04-18 01:45:00,Queens,60,2013-04-18 01:00:00
2013-04-18 02:00:00,Queens,43,2013-04-18 02:00:00
2013-04-18 02:15:00,Queens,59,2013-04-18 02:00:00
2013-04-18 02:30:00,Queens,57,2013-04-18 02:00:00
2013-04-18 02:45:00,Queens,48,2013-04-18 02:00:00
2013-04-18 03:00:00,Queens,43,2013-04-18 03:00:00
2013-04-18 03:15:00,Queens,51,2013-04-18 03:00:00
2013-04-18 03:30:00,Queens,64,2013-04-18 03:00:00
2013-04-18 03:45:00,Queens,64,2013-04-18 03:00:00
2013-04-18 04:00:00,Queens,72,2013-04-18 04:00:00
2013-04-18 04:15:00,Queens,76,2013-04-18 04:00:00
2013-04-18 04:30:00,Queens,80,2013-04-18 04:00:00
2013-04-18 04:45:00,Queens,102,2013-04-18 04:00:00
2013-04-18 05:00:00,Queens,117,2013-04-18 05:00:00
2013-04-18 05:15:00,Queens,130,2013-04-18 05:00:00
2013-04-18 05:30:00,Queens,171,2013-04-18 05:00:00
2013-04-18 05:45:00,Queens,221,2013-04-18 05:00:00
2013-04-18 06:00:00,Queens,247,2013-04-18 06:00:00
2013-04-18 06:15:00,Queens,319,2013-04-18 06:00:00
2013-04-18 06:30:00,Queens,316,2013-04-18 06:00:00
2013-04-18 06:45:00,Queens,366,2013-04-18 06:00:00
2013-04-18 07:00:00,Queens,303,2013-04-18 07:00:00
2013-04-18 07:15:00,Queens,389,2013-04-18 07:00:00
2013-04-18 07:30:00,Queens,410,2013-04-18 07:00:00
2013-04-18 07:45:00,Queens,387,2013-04-18 07:00:00
2013-04-18 08:00:00,Queens,362,2013-04-18 08:00:00
2013-04-18 08:15:00,Queens,427,2013-04-18 08:00:00
2013-04-18 08:30:00,Queens,380,2013-04-18 08:00:00
2013-04-18 08:45:00,Queens,443,2013-04-18 08:00:00
2013-04-18 09:00:00,Queens,347,2013-04-18 09:00:00
2013-04-18 09:15:00,Queens,363,2013-04-18 09:00:00
2013-04-18 09:30:00,Queens,308,2013-04-18 09:00:00
2013-04-18 09:45:00,Queens,288,2013-04-18 09:00:00
2013-04-18 10:00:00,Queens,263,2013-04-18 10:00:00
2013-04-18 10:15:00,Queens,219,2013-04-18 10:00:00
2013-04-18 10:30:00,Queens,212,2013-04-18 10:00:00
2013-04-18 10:45:00,Queens,228,2013-04-18 10:00:00
2013-04-18 11:00:00,Queens,208,2013-04-18 11:00:00
2013-04-18 11:15:00,Queens,257,2013-04-18 11:00:00
2013-04-18 11:30:00,Queens,240,2013-04-18 11:00:00
2013-04-18 11:45:00,Queens,280,2013-04-18 11:00:00
2013-04-18 12:00:00,Queens,256,2013-04-18 12:00:00
2013-04-18 12:15:00,Queens,268,2013-04-18 12:00:00
2013-04-18 12:30:00,Queens,245,2013-04-18 12:00:00
2013-04-18 12:45:00,Queens,276,2013-04-18 12:00:00
2013-04-18 13:00:00,Queens,246,2013-04-18 13:00:00
2013-04-18 13:15:00,Queens,313,2013-04-18 13:00:00
2013-04-18 13:30:00,Queens,238,2013-04-18 13:00:00
2013-04-18 13:45:00,Queens,275,2013-04-18 13:00:00
2013-04-18 14:00:00,Queens,246,2013-04-18 14:00:00
2013-04-18 14:15:00,Queens,253,2013-04-18 14:00:00
2013-04-18 14:30:00,Queens,280,2013-04-18 14:00:00
2013-04-18 14:45:00,Queens,239,2013-04-18 14:00:00
2013-04-18 15:00:00,Queens,330,2013-04-18 15:00:00
2013-04-18 15:15:00,Queens,300,2013-04-18 15:00:00
2013-04-18 15:30:00,Queens,315,2013-04-18 15:00:00
2013-04-18 15:45:00,Queens,303,2013-04-18 15:00:00
2013-04-18 16:00:00,Queens,308,2013-04-18 16:00:00
2013-04-18 16:15:00,Queens,311,2013-04-18 16:00:00
2013-04-18 16:30:00,Queens,337,2013-04-18 16:00:00
2013-04-18 16:45:00,Queens,298,2013-04-18 16:00:00
2013-04-18 17:00:00,Queens,310,2013-04-18 17:00:00
2013-04-18 17:15:00,Queens,318,2013-04-18 17:00:00
2013-04-18 17:30:00,Queens,302,2013-04-18 17:00:00
2013-04-18 17:45:00,Queens,282,2013-04-18 17:00:00
2013-04-18 18:00:00,Queens,275,2013-04-18 18:00:00
2013-04-18 18:15:00,Queens,255,2013-04-18 18:00:00
2013-04-18 18:30:00,Queens,216,2013-04-18 18:00:00
2013-04-18 18:45:00,Queens,200,2013-04-18 18:00:00
2013-04-18 19:00:00,Queens,203,2013-04-18 19:00:00
2013-04-18 19:15:00,Queens,203,2013-04-18 19:00:00
2013-04-18 19:30:00,Queens,198,2013-04-18 19:00:00
2013-04-18 19:45:00,Queens,161,2013-04-18 19:00:00
2013-04-18 20:00:00,Queens,156,2013-04-18 20:00:00
2013-04-18 20:15:00,Queens,165,2013-04-18 20:00:00
2013-04-18 20:30:00,Queens,134,2013-04-18 20:00:00
2013-04-18 20:45:00,Queens,142,2013-04-18 20:00:00
2013-04-18 21:00:00,Queens,143,2013-04-18 21:00:00
2013-04-18 21:15:00,Queens,144,2013-04-18 21:00:00
2013-04-18 21:30:00,Queens,129,2013-04-18 21:00:00
2013-04-18 21:45:00,Queens,124,2013-04-18 21:00:00
2013-04-18 22:00:00,Queens,95,2013-04-18 22:00:00
2013-04-18 22:15:00,Queens,129,2013-04-18 22:00:00
2013-04-18 22:30:00,Queens,121,2013-04-18 22:00:00
2013-04-18 22:45:00,Queens,121,2013-04-18 22:00:00
2013-04-18 23:00:00,Queens,99,2013-04-18 23:00:00
2013-04-18 23:15:00,Queens,120,2013-04-18 23:00:00
2013-04-18 23:30:00,Queens,101,2013-04-18 23:00:00
2013-04-18 23:45:00,Queens,91,2013-04-18 23:00:00
2013-04-19 00:00:00,Queens,97,2013-04-19 00:00:00
2013-04-19 00:15:00,Queens,75,2013-04-19 00:00:00
2013-04-19 00:30:00,Queens,77,2013-04-19 00:00:00
2013-04-19 00:45:00,Queens,69,2013-04-19 00:00:00
2013-04-19 01:00:00,Queens,67,2013-04-19 01:00:00
2013-04-19 01:15:00,Queens,76,2013-04-19 01:00:00
2013-04-19 01:30:00,Queens,69,2013-04-19 01:00:00
2013-04-19 01:45:00,Queens,47,2013-04-19 01:00:00
2013-04-19 02:00:00,Queens,46,2013-04-19 02:00:00
2013-04-19 02:15:00,Queens,55,2013-04-19 02:00:00
2013-04-19 02:30:00,Queens,38,2013-04-19 02:00:00
2013-04-19 02:45:00,Queens,51,2013-04-19 02:00:00
2013-04-19 03:00:00,Queens,55,2013-04-19 03:00:00
2013-04-19 03:15:00,Queens,58,2013-04-19 03:00:00
2013-04-19 03:30:00,Queens,61,2013-04-19 03:00:00
2022-12-13 15:00:00,Brooklyn,274,2022-12-13 15:00:00
2022-12-13 15:15:00,Brooklyn,214,2022-12-13 15:00:00
2022-12-13 15:30:00,Brooklyn,209,2022-12-13 15:00:00
2022-12-13 15:45:00,Brooklyn,191,2022-12-13 15:00:00
2022-12-13 16:00:00,Brooklyn,234,2022-12-13 16:00:00
2022-12-13 16:15:00,Brooklyn,234,2022-12-13 16:00:00
2022-12-13 16:30:00,Brooklyn,245,2022-12-13 16:00:00
2022-12-13 16:45:00,Brooklyn,242,2022-12-13 16:00:00
2022-12-13 17:00:00,Brooklyn,279,2022-12-13 17:00:00
2022-12-13 17:15:00,Brooklyn,251,2022-12-13 17:00:00
2022-12-13 17:30:00,Brooklyn,226,2022-12-13 17:00:00
2022-12-13 17:45:00,Brooklyn,236,2022-12-13 17:00:00
2022-12-13 18:00:00,Brooklyn,254,2022-12-13 18:00:00
2022-12-13 18:15:00,Brooklyn,222,2022-12-13 18:00:00
2022-12-13 18:30:00,Brooklyn,217,2022-12-13 18:00:00
2022-12-13 18:45:00,Brooklyn,292,2022-12-13 18:00:00
2022-12-13 19:00:00,Brooklyn,196,2022-12-13 19:00:00
2022-12-13 19:15:00,Brooklyn,224,2022-12-13 19:00:00
2022-12-13 19:30:00,Brooklyn,240,2022-12-13 19:00:00
2022-12-13 19:45:00,Brooklyn,244,2022-12-13 19:00:00
2022-12-13 20:00:00,Brooklyn,260,2022-12-13 20:00:00
2022-12-13 20:15:00,Brooklyn,197,2022-12-13 20:00:00
2022-12-13 20:30:00,Brooklyn,170,2022-12-13 20:00:00
2022-12-13 20:45:00,Brooklyn,183,2022-12-13 20:00:00
2022-12-13 21:00:00,Brooklyn,181,2022-12-13 21:00:00
2022-12-13 21:15:00,Brooklyn,162,2022-12-13 21:00:00
2022-12-13 21:30:00,Brooklyn,119,2022-12-13 21:00:00
2022-12-13 21:45:00,Brooklyn,131,2022-12-13 21:00:00
2022-12-13 22:00:00,Brooklyn,153,2022-12-13 22:00:00
2022-12-13 22:15:00,Brooklyn,148,2022-12-13 22:00:00
2022-12-13 22:30:00,Brooklyn,128,2022-12-13 22:00:00
2022-12-13 22:45:00,Brooklyn,88,2022-12-13 22:00:00
2022-12-13 23:00:00,Brooklyn,101,2022-12-13 23:00:00
2022-12-13 23:15:00,Brooklyn,82,2022-12-13 23:00:00
2022-12-13 23:30:00,Brooklyn,96,2022-12-13 23:00:00
2022-12-13 23:45:00,Brooklyn,87,2022-12-13 23:00:00
2010-07-03 00:00:00,Brooklyn,130,2010-07-03 00:00:00
2010-07-03 00:15:00,Brooklyn,92,2010-07-03 00:00:00
2013-04-04 08:30:00,Brooklyn,165,2013-04-04 08:00:00
2013-04-04 08:45:00,Brooklyn,154,2013-04-04 08:00:00
2016-03-29 08:45:00,Brooklyn,15,2016-03-29 08:00:00
2016-03-29 09:00:00,Brooklyn,111,2016-03-29 09:00:00
2021-05-17 06:45:00,Brooklyn,71,2021-05-17 06:00:00
2016-07-11 00:00:00,Brooklyn,82,2016-07-11 00:00:00
2016-07-11 00:15:00,Brooklyn,90,2016-07-11 00:00:00
2016-07-11 00:30:00,Brooklyn,58,2016-07-11 00:00:00
2016-07-11 00:45:00,Brooklyn,44,2016-07-11 00:00:00
2016-07-11 01:00:00,Brooklyn,63,2016-07-11 01:00:00
2016-07-11 01:15:00,Brooklyn,56,2016-07-11 01:00:00
2016-07-11 01:30:00,Brooklyn,51,2016-07-11 01:00:00
2016-07-11 01:45:00,Brooklyn,39,2016-07-11 01:00:00
2016-07-11 02:00:00,Brooklyn,28,2016-07-11 02:00:00
2016-07-11 02:15:00,Brooklyn,40,2016-07-11 02:00:00
2016-07-11 02:30:00,Brooklyn,12,2016-07-11 02:00:00
2016-07-11 02:45:00,Brooklyn,10,2016-07-11 02:00:00
2016-07-11 03:00:00,Brooklyn,14,2016-07-11 03:00:00
2016-07-11 03:15:00,Brooklyn,12,2016-07-11 03:00:00
2016-07-11 03:30:00,Brooklyn,9,2016-07-11 03:00:00
2016-07-11 03:45:00,Brooklyn,10,2016-07-11 03:00:00
2016-07-11 04:00:00,Brooklyn,12,2016-07-11 04:00:00
2016-07-11 04:15:00,Brooklyn,13,2016-07-11 04:00:00
2016-07-11 04:30:00,Brooklyn,7,2016-07-11 04:00:00
2016-07-11 04:45:00,Brooklyn,5,2016-07-11 04:00:00
2016-07-11 05:00:00,Brooklyn,4,2016-07-11 05:00:00
2016-07-11 05:15:00,Brooklyn,15,2016-07-11 05:00:00
2016-07-11 05:30:00,Brooklyn,27,2016-07-11 05:00:00
2016-07-11 05:45:00,Brooklyn,24,2016-07-11 05:00:00
2016-07-11 06:00:00,Brooklyn,37,2016-07-11 06:00:00
2016-07-11 06:15:00,Brooklyn,45,2016-07-11 06:00:00
2016-07-11 06:30:00,Brooklyn,56,2016-07-11 06:00:00
2016-07-15 07:45:00,Brooklyn,80,2016-07-15 07:00:00
2016-07-15 08:00:00,Brooklyn,124,2016-07-15 08:00:00
2016-07-15 08:15:00,Brooklyn,101,2016-07-15 08:00:00
2016-07-15 08:30:00,Brooklyn,143,2016-07-15 08:00:00
2016-07-15 08:45:00,Brooklyn,168,2016-07-15 08:00:00
2016-07-15 09:00:00,Brooklyn,139,2016-07-15 09:00:00
2016-07-15 09:15:00,Brooklyn,115,2016-07-15 09:00:00
2016-07-15 09:30:00,Brooklyn,102,2016-07-15 09:00:00
2016-07-15 09:45:00,Brooklyn,106,2016-07-15 09:00:00
2016-07-15 10:00:00,Brooklyn,97,2016-07-15 10:00:00
2016-07-15 10:15:00,Brooklyn,110,2016-07-15 10:00:00
2016-07-15 10:30:00,Brooklyn,86,2016-07-15 10:00:00
2016-07-15 10:45:00,Brooklyn,102,2016-07-15 10:00:00
2016-07-15 11:00:00,Brooklyn,95,2016-07-15 11:00:00
2016-07-15 11:15:00,Brooklyn,102,2016-07-15 11:00:00
2016-07-15 11:30:00,Brooklyn,95,2016-07-15 11:00:00
2016-07-15 11:45:00,Brooklyn,140,2016-07-15 11:00:00
2016-07-15 12:00:00,Brooklyn,154,2016-07-15 12:00:00
2016-07-15 12:15:00,Brooklyn,168,2016-07-15 12:00:00
2016-07-15 12:30:00,Brooklyn,184,2016-07-15 12:00:00
2016-07-15 12:45:00,Brooklyn,156,2016-07-15 12:00:00
2016-07-15 13:00:00,Brooklyn,158,2016-07-15 13:00:00
2016-07-15 13:15:00,Brooklyn,136,2016-07-15 13:00:00
2016-07-15 13:30:00,Brooklyn,153,2016-07-15 13:00:00
2016-07-15 13:45:00,Brooklyn,168,2016-07-15 13:00:00
2016-07-15 14:00:00,Brooklyn,155,2016-07-15 14:00:00
2016-07-15 14:15:00,Brooklyn,182,2016-07-15 14:00:00
2016-07-15 14:30:00,Brooklyn,149,2016-07-15 14:00:00
2016-07-15 14:45:00,Brooklyn,177,2016-07-15 14:00:00
2016-07-15 15:00:00,Brooklyn,157,2016-07-15 15:00:00
2016-07-15 15:15:00,Brooklyn,180,2016-07-15 15:00:00
2016-07-15 15:30:00,Brooklyn,151,2016-07-15 15:00:00
2016-07-15 15:45:00,Brooklyn,141,2016-07-15 15:00:00
2016-07-15 16:00:00,Brooklyn,163,2016-07-15 16:00:00
2016-07-15 16:15:00,Brooklyn,167,2016-07-15 16:00:00
2017-10-23 07:30:00,Manhattan,341,2017-10-23 07:00:00
