requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
22562,Queens,2016,5,8,14,30,389,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,14,45,460,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,15,0,419,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,15,15,454,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,15,30,405,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,15,45,501,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,16,0,447,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,16,15,484,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,16,30,427,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,16,45,456,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,17,0,471,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,17,15,480,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,17,30,448,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,17,45,446,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,18,0,629,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,18,15,524,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,18,30,422,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,18,45,422,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,19,0,375,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,19,15,411,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,19,30,384,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,19,45,392,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,20,0,369,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,20,15,404,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,20,30,399,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,20,45,358,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,21,0,349,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,21,15,314,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,21,30,297,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,21,45,302,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,22,0,280,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,22,15,253,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,22,30,253,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,22,45,245,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,23,0,216,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,23,15,263,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,23,30,207,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,8,23,45,144,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,0,0,129,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,0,15,108,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,0,30,100,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,0,45,67,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,1,0,82,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,1,15,68,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,1,30,55,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,1,45,45,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,2,0,53,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,2,15,41,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,2,30,45,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,2,45,52,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,3,0,39,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,3,15,37,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,3,30,49,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,3,45,68,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,4,0,62,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,4,15,67,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,4,30,124,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,4,45,150,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,5,0,179,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,5,15,251,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,5,30,309,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,5,45,355,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,6,0,426,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,6,15,461,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,6,30,497,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,6,45,489,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,7,0,500,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,7,15,486,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,7,30,443,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,7,45,485,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,8,0,410,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,8,15,413,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,8,30,380,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,8,45,368,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,9,0,362,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,9,15,347,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,9,30,360,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,9,45,379,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,10,0,327,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,10,15,302,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,10,30,314,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
22562,Queens,2016,5,9,10,45,377,155613,POINT (1059678.8154876027 198480.09766927382),HEMPSTEAD AVENUE,Cross Island Parkway,Cross Is Pkwy Nb En Hempstead Wb,WB
11693,Queens,2013,5,11,14,0,252,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,14,15,240,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,14,30,231,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,14,45,247,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,15,0,237,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,15,15,238,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,15,30,234,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,15,45,241,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,16,0,259,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,16,15,229,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,16,30,221,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,16,45,225,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,17,0,208,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,17,15,213,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,17,30,235,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,17,45,249,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,18,0,248,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,18,15,266,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,18,30,263,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,18,45,222,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,19,0,247,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,19,15,253,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,19,30,234,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,19,45,197,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,20,0,196,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,20,15,201,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,20,30,173,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,20,45,164,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,21,0,151,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,21,15,162,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,21,30,143,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,21,45,142,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,22,0,138,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,22,15,153,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,22,30,129,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,22,45,143,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,23,0,127,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,23,15,125,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,23,30,121,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,11,23,45,110,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,0,0,112,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,0,15,92,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,0,30,91,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,0,45,106,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,1,0,89,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,1,15,67,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,1,30,58,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,1,45,54,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,2,0,56,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,2,15,49,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,2,30,45,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,2,45,41,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,3,0,46,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,3,15,34,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,3,30,42,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,3,45,34,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,4,0,45,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,4,15,51,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,4,30,35,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,4,45,38,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,5,0,36,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,5,15,41,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,5,30,27,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,5,45,36,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,6,0,43,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,6,15,43,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,6,30,73,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,6,45,75,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,7,0,65,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,7,15,75,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,7,30,85,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,7,45,89,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,8,0,106,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,8,15,126,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,8,30,121,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,8,45,146,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,9,0,147,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,9,15,157,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,9,30,150,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,9,45,165,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,10,0,182,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,10,15,192,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,10,30,190,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,10,45,204,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,11,0,205,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
11693,Queens,2013,5,12,11,15,239,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,EB
